"609","498","In Marci euangelium expositio","15","","","","","","","","1"
"610","500","In Marci euangelium expositio","15","","","","","","","","1"
"611","501","In Marci euangelium expositio","15","fol. 131v","","","","","","","1"
"612","502","In Marci euangelium expositio","15","","","","","","","","1"
"613","503","In Marci euangelium expositio","15","","","","","","","","1"
"614","505","In Marci euangelium expositio","15","","","","","","","","1"
"615","506","In Marci euangelium expositio","15","fols. 1-163v","","","","","","","1"
"616","507","In Marci euangelium expositio","15","fols. 111-219v","","","","","","","1"
"617","509","In Marci euangelium expositio","15","","","","","","","","1"
"618","510","In Marci euangelium expositio","15","fols. 9-103","","","","","","","1"
"619","511","In Marci euangelium expositio","15","","","","","","","","1"
"620","512","In Marci euangelium expositio","15","","","","","","","","1"
"621","513","In Marci euangelium expositio","15","","","","","","","","1"
"622","514","In Marci euangelium expositio","15","","","","","","","","1"
"623","515","In Marci euangelium expositio","15","","","","","","","","1"
"624","516","In Marci euangelium expositio","15","","","","","","","","1"
"625","517","In Marci euangelium expositio","15","fols. 1-94","","","","","","","1"
"626","518","In Marci euangelium expositio","15","","","","","","","","1"
"627","519","In Marci euangelium expositio","15","","","","","","","","1"
"628","520","In Marci euangelium expositio","15","","","","","","","","1"
"629","521","In Marci euangelium expositio","15","pp. 3-341","","","","","","","1"
"630","523","In Marci euangelium expositio","15","","","","","","","","1"
"631","524","In Marci euangelium expositio","15","","","","","","","","1"
"632","525","In Marci euangelium expositio","15","","","","","","","","1"
"633","527","In Marci euangelium expositio","15","","","","","","","","1"
"634","528","In Marci euangelium expositio","15","","","","","","","","1"
"635","529","In Marci euangelium expositio","15","","","","","","","","1"
"636","530","In Marci euangelium expositio","15","","","","","","","","1"
"637","531","In Marci euangelium expositio","15","","","","","","","","1"
"638","532","In Marci euangelium expositio","15","","","","","","","","1"
"639","533","In Marci euangelium expositio","15","","","","","","","","1"
"640","533","Historia ecclesiastica gentis Anglorum","41","","","","","","","","1"
"641","534","In Marci euangelium expositio","15","","","","","","","","1"
"642","537","In Marci euangelium expositio","15","","","","","","","","1"
"643","538","In Marci euangelium expositio","15","","","","","","","","1"
"644","539","In Marci euangelium expositio","15","II, fol. 61 sqq.","","","","","","","1"
"645","539","In Prouerbia Salemonis","17","","","","","","","","1"
"646","540","In Marci euangelium expositio","15","","","","","","","","1"
"647","541","In Marci euangelium expositio","15","fols. 2-132","","","","","","","1"
"648","542","In Marci euangelium expositio","15","fols. 5-102","","","","","","","1"
"649","543","In Marci euangelium expositio","15","","","","","","","","1"
"650","544","In Marci euangelium expositio","15","","","","","","","","1"
"651","545","In Marci euangelium expositio","15","pp. 1-108","","","","","","","1"
"652","546","In Marci euangelium expositio","15","","","","","","","","1"
"653","547","In Marci euangelium expositio","15","fols. 1-134","","","","","","","1"
"654","548","In Marci euangelium expositio","15","","","","","","","","1"
"655","549","In Marci euangelium expositio","15","","","","","","","","1"
"656","550","In Marci euangelium expositio","15","","","","","","","","1"
"657","551","In Marci euangelium expositio","15","","","","","","","","1"
"658","552","In Marci euangelium expositio","15","","","","","","","","1"
"659","553","In Marci euangelium expositio","15","","","","","","","","1"
"660","557","In Marci euangelium expositio","15","94-182","","","","","2","","1"
"661","557","Historia ecclesiastica gentis Anglorum","41","1-93","","","","","1","","1"
"662","558","In Marci euangelium expositio","15","","","","","","","","1"
"663","559","In Marci euangelium expositio","15","","","","","","","","1"
"664","561","In Marci euangelium expositio","15","","","","","","","","1"
"665","563","In Marci euangelium expositio","15","","","","","","","","1"
"666","564","In Marci euangelium expositio","15","","","","","","","","1"
"667","565","In Marci euangelium expositio","15","","","","","","","","1"
"668","566","In Marci euangelium expositio","15","","","","","","","","1"
"669","568","In Marci euangelium expositio","15","","","","","","","","1"
"670","571","In Marci euangelium expositio","15","","","","","","","","1"
"671","572","In Marci euangelium expositio","15","fols. 11-46v","","","","","","","1"
"672","572","In librum beati patris Tobiae ","24","fols.120v-124","","","","","","","1"
"673","572","Chronica maiora","38","fols. 124 sqq","","","","","","","1"
"674","573","In Marci euangelium expositio","15","","","","","","","","1"
"675","574","In Marci euangelium expositio","15","","","","","","","","1"
"676","575","In Marci euangelium expositio","15","","","","","","","","1"
"677","576","In Marci euangelium expositio","15","fols. 1-94v","","","","","","","1"
"678","577","In Marci euangelium expositio","15","fols. 1v-184v","","","","","","","1"
"679","578","In Marci euangelium expositio","15","fols. 1-104","","","","","","","1"
"680","579","In Marci euangelium expositio","15","","","","","","","","1"
"681","580","In Marci euangelium expositio","15","","","","","","","","1"
"682","583","In Marci euangelium expositio","15","fols. 1-106","","","","","","","1"
"683","584","In Marci euangelium expositio","15","","","","","","","","1"
"684","585","In Marci euangelium expositio","15","","","","","","","","1"
"685","586","In Marci euangelium expositio","15","","","","","","","","1"
"686","587","In Marci euangelium expositio","15","4-137","","","","","","","1"
"687","590","In Marci euangelium expositio","15","","","","","","","","1"
"688","591","In Marci euangelium expositio","15","","","","","","","","1"
"689","592","In Marci euangelium expositio","15","","","","","","","","1"
"690","594","In Marci euangelium expositio","15","","","","","","","","1"
"691","595","In Marci euangelium expositio","15","fols. 179, 213","","","","2","","","1"
"692","596","In Marci euangelium expositio","15","fols. 123-125","","","","","","","1"
"693","598","In Prouerbia Salemonis","17","","","","","","","","1"
"694","599","In Prouerbia Salemonis","17","","","","","","","","1"
"695","599","In Cantica Canticorum","5","","","","","","","","1"
"696","600","In Prouerbia Salemonis","17","fols. 14-38v","","","","","","","1"
"697","600","In librum beati patris Tobiae ","24","fols. 61-64v","","","","","","","1"
"698","601","In Prouerbia Salemonis","17","","","","","","","","1"
"699","602","In Prouerbia Salemonis","17","fols, iv-96","","","","","","","1"
"700","603","In Prouerbia Salemonis","17","fols. 2-62v","","","","","","","1"
"701","604","In Prouerbia Salemonis","17","76v-79v","","","","","","","1"
"702","604","In Prouerbia Salemonis (De Muliere Forti)","49","76v-79V","","","","","","","1"
"703","605","In Prouerbia Salemonis","17","","","","","","","","1"
"704","606","In Prouerbia Salemonis","17","","","","","","","","1"
"705","607","In Prouerbia Salemonis","17","","","","","","","","1"
"706","608","In Prouerbia Salemonis","17","fols. 1-46v","","","","","","","1"
"707","609","In Prouerbia Salemonis","17","","","","","","","","1"
"708","610","In Prouerbia Salemonis","17","","","","","","","","1"
"709","610","In Cantica Canticorum","5","fols. 45-113v","","","","","","","1"
"710","610","De tabernaculo","22","fols. 114-151v","","","","","","","1"
"711","611","In Prouerbia Salemonis","17","","","","","","","","1"
"712","611","In librum beati patris Tobiae ","24","","","","","","","","1"
"713","612","In Prouerbia Salemonis","17","","","","","","","","1"
"714","613","In Prouerbia Salemonis","17","","","","","","","","1"
"715","614","In Prouerbia Salemonis","17","","","","","","","","1"
"716","616","In Prouerbia Salemonis","17","","","","","","","","1"
"717","619","In Prouerbia Salemonis","17","","","","","","","","1"
"718","621","In Prouerbia Salemonis","17","fols. 2-25","","","","","","","1"
"719","622","In Prouerbia Salemonis","17","fols. 1-63v","","","","","","","1"
"720","622","In Cantica Canticorum","5","fols. 92-109","","","","","","","1"
"721","623","In Prouerbia Salemonis","17","","","","","","","","1"
"722","624","In Prouerbia Salemonis","17","","","","","","","","1"
"723","625","In Prouerbia Salemonis","17","","","","","","","","1"
"724","625","In Cantica Canticorum","5","","","","","","","","1"
"725","626","In Prouerbia Salemonis","17","","","","","","","","1"
"726","36","In Prouerbia Salemonis","17","fols. 3-43","","","","","1","","1"
"727","628","In Prouerbia Salemonis","17","fols. 3-88","","","","","","","1"
"728","631","In Prouerbia Salemonis","17","fols. 73v-180","","","","","","","1"
"729","632","In Prouerbia Salemonis","17","fols. 1v-107v","","","","","","","1"
"730","633","In Prouerbia Salemonis","17","","","","","","","","1"
"731","634","In Prouerbia Salemonis","17","","","","","","","","1"
"732","635","In Prouerbia Salemonis","17","","","","","","","","1"
"733","636","In Prouerbia Salemonis","17","","","","","","","","1"
"734","637","In Prouerbia Salemonis","17","","","","","","","","1"
"735","638","In Prouerbia Salemonis","17","","","","","","","","1"
"736","639","In Prouerbia Salemonis","17","","","","","","","","1"
"737","640","In Prouerbia Salemonis","17","","","","","","","","1"
"738","641","In Prouerbia Salemonis","17","","","","","","","","1"
"739","642","In Prouerbia Salemonis","17","","","","","","","","1"
"740","643","In Prouerbia Salemonis","17","","","","","","","","1"
"741","644","In Prouerbia Salemonis","17","","","","","","","","1"
"742","644","In librum beati patris Tobiae ","24","","","","","","","","1"
"743","646","In Prouerbia Salemonis","17","","","","","","","","1"
"744","646","In Cantica Canticorum","5","","","","","","","","1"
"745","647","In Prouerbia Salemonis","17","","","","","","","","1"
"746","648","In Prouerbia Salemonis","17","","","","","","","","1"
"747","648","In Cantica Canticorum","5","","","","","","","","1"
"748","649","In Prouerbia Salemonis","17","","","","","","","","1"
"749","649","In Cantica Canticorum","5","","","","","","","","1"
"750","650","In Prouerbia Salemonis","17","","","","","","","","1"
"751","650","In librum beati patris Tobiae ","24","","","","","","","","1"
"752","652","In Prouerbia Salemonis","17","","","","","","","","1"
"753","653","In Prouerbia Salemonis","17","","","","","","","","1"
"754","654","In Prouerbia Salemonis","17","","","","","","","","1"
"755","655","In Prouerbia Salemonis","17","","","","","","","","1"
"756","656","In Prouerbia Salemonis","17","","","","","","","","1"
"757","657","In Prouerbia Salemonis","17","","","","","","","","1"
"758","658","In Prouerbia Salemonis","17","fols. 52-119v","","","","","","","1"
"759","658","In librum beati patris Tobiae ","24","fols. 169v-171v","","","","","","","1"
"760","659","In Prouerbia Salemonis","17","fols. 159-221","","","","","","","1"
"761","659","In librum beati patris Tobiae ","24","fols. 221v-228v","","","","","","","1"
"762","660","In Prouerbia Salemonis","17","fols. 1-54v","","","","","","","1"
"763","660","In librum beati patris Tobiae ","24","fols. 55-61","","","","","","","1"
"764","661","In Prouerbia Salemonis","17","fols. 1v-6o","","","","","","","1"
"765","662","In Prouerbia Salemonis","17","fols. 1-105","","","","","","","1"
"766","665","In Prouerbia Salemonis","17","","","","","","","","1"
"767","666","In Prouerbia Salemonis","17","","","","","","","","1"
"768","666","In librum beati patris Tobiae ","24","","","","","","","","1"
"769","667","In Prouerbia Salemonis","17","","","","","","","","1"
"770","668","In Prouerbia Salemonis","17","","","","","","","","1"
"771","669","In Prouerbia Salemonis","17","","","","","","","","1"
"772","670","In Prouerbia Salemonis","17","","","","","","","","1"
"773","671","In Prouerbia Salemonis","17","1-92","","","","","1","","1"
"774","671","De schematibus et tropis","29","115-120","","","","","3","","1"
"775","671","De natura rerum","27","95r-109v","","","","","2","","1"
"776","672","In Prouerbia Salemonis","17","","","","","","","","1"
"777","673","In Prouerbia Salemonis","17","fols. 1-111","","","","","","","1"
"778","674","In Prouerbia Salemonis","17","","","","","","","","1"
"779","674","In librum beati patris Tobiae ","24","","","","","","","","1"
"780","675","In Prouerbia Salemonis","17","","","","","","","","1"
"781","676","In Prouerbia Salemonis","17","","","","","","","","1"
"782","677","In Prouerbia Salemonis","17","","","","","","","","1"
"783","678","In Prouerbia Salemonis","17","","","","","","","","1"
"784","679","In Prouerbia Salemonis","17","","","","","","","","1"
"785","679","In Cantica Canticorum","5","","","","","","","","1"
"786","680","In Prouerbia Salemonis","17","","","","","","","","1"
"787","681","In Prouerbia Salemonis","17","fols. 97-146","","","","","","","1"
"788","682","In Prouerbia Salemonis","17","fols. 59-84v","","","","","","","1"
"789","683","In Prouerbia Salemonis","17","fols. 16-114v","","","","","","","1"
"790","683","In Cantica Canticorum","5","fols. 1-92v","","","","","","","1"
"791","684","In Prouerbia Salemonis","17","","","","","2","","","1"
"792","685","In Prouerbia Salemonis","17","","","","","2","","","1"
"793","688","In Prouerbia Salemonis","17","1a-118b","","","","","","","1"
"794","688","In Cantica Canticorum","5","169b-200a","","","","","","","1"
"795","689","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"796","689","In Cantica Canticorum","5","","","","","","","","1"
"797","691","In Prouerbia Salemonis (De Muliere Forti)","49","fols. 134-138","","","","","","","1"
"798","692","In Prouerbia Salemonis (De Muliere Forti)","49","fol. 88","","","","","","","1"
"799","693","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"800","694","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"801","695","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"802","696","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"803","697","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"804","698","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"805","698","Historia ecclesiastica gentis Anglorum","41","","English.Southern2","","","","","","1"
"806","699","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"807","700","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"808","701","In Prouerbia Salemonis (De Muliere Forti)","49","fols. 98-107","","","","","","","1"
"809","702","In Prouerbia Salemonis (De Muliere Forti)","49","","","","","","","","1"
"810","703","In Prouerbia Salemonis (De Muliere Forti)","49","fols. 65v-71v","","","","","","","1"
"811","704","In Regum librum XXX quaestiones","20","fols. 29-30","","","","","","","1"
"812","704","In librum beati patris Tobiae ","24","fols. 397-437","","","","","","","1"
"813","705","In Regum librum XXX quaestiones","20","fol. 74","","","","","","","1"
"814","706","In Regum librum XXX quaestiones","20","fols. 143-159v","","","","","","","1"
"815","706","In librum beati patris Tobiae ","24","fols. 137-143","","","","","","","1"
"816","706","De octo quaestionibus","19","fols. 159v-161v","","","","","","","1"
"817","707","In Regum librum XXX quaestiones","20","fols. 126-141","","","","","","","1"
"818","707","In librum beati patris Tobiae ","24","fols. 118-126","","","","","","","1"
"819","707","De octo quaestionibus","19","fols. 144-146","","","","","","","1"
"820","708","In Regum librum XXX quaestiones","20","fols. 100v-113","","","","","","","1"
"821","708","De tabernaculo","22","fols. 2-59V","","","","","","","1"
"822","708","De templo","23","fols. 60-100","","","","","","","1"
"823","708","In librum beati patris Tobiae ","24","","","","","","","","1"
"824","708","De octo quaestionibus","19","fols. 113-117","","","","","","","1"
"825","711","In Regum librum XXX quaestiones","20","fols. 83v~96v","","","","","","","1"
"826","711","De natura rerum","27","","","","","","","","1"
"827","712","In Regum librum XXX quaestiones","20","","","","","","","","1"
"828","712","In primam partem Samuhelis","21","","","","","","","","1"
"829","713","In Regum librum XXX quaestiones","20","fols. 48-63","","","","","","","1"
"830","713","De templo","23","fols. 1-42","","","","","","","1"
"831","713","In librum beati patris Tobiae ","24","fols. 68-767","","","","","","","1"
"832","713","De locis sanctis","26","fols. 77-827","","","","","","","1"
"833","713","De octo quaestionibus","19","fols. 64-68","","","","","","","1"
"834","715","In Regum librum XXX quaestiones","20","134v sqq","","","","","","","1"
"835","716","In Regum librum XXX quaestiones","20","","","","","","","","1"
"836","717","In Regum librum XXX quaestiones","20","","","","","","","","1"
"837","717","Epistula ad Uuicthedum","36","","","","","","","","1"
"838","717","De natura rerum","27","","","","","","","","1"
"839","717","De temporibus","30","","","","","","","","1"
"840","717","De temporum ratione","31","","","","","","","","1"
"841","719","In Regum librum XXX quaestiones","20","","","","","","","","1"
"842","719","De templo","23","","","","","","","","1"
"843","721","In Regum librum XXX quaestiones","20","","","","","","","","1"
"844","722","In Regum librum XXX quaestiones","20","","","","","","","","1"
"845","722","De templo","23","","","","","","","","1"
"846","723","In Regum librum XXX quaestiones","20","","","","","","","","1"
"847","724","In Regum librum XXX quaestiones","20","","","","","","","","1"
"848","724","De templo","23","","","","","","","","1"
"849","725","In Regum librum XXX quaestiones","20","","","","","","","","1"
"850","725","De tabernaculo","22","","","","","","","","1"
"851","725","In librum beati patris Tobiae ","24","","","","","","","","1"
"852","726","In Regum librum XXX quaestiones","20","","","","","","","","1"
"853","726","In librum beati patris Tobiae ","24","","","","","","","","1"
"854","726","Historia ecclesiastica gentis Anglorum","41","fol. 187","","","","","","","1"
"855","727","In Regum librum XXX quaestiones","20","","","","","","","","1"
"856","731","In Regum librum XXX quaestiones","20","","","","","","","","1"
"857","731","In primam partem Samuhelis","21","","","","","","","","1"
"858","733","In Regum librum XXX quaestiones","20","","","","","","","","1"
"859","733","De octo quaestionibus","19","","","","","","","","1"
"860","734","In Regum librum XXX quaestiones","20","","","","","","","","1"
"861","735","In Regum librum XXX quaestiones","20","","","","","","","","1"
"862","735","De templo","23","","","","","","","","1"
"863","735","De octo quaestionibus","19","","","","","","","","1"
"864","737","In Regum librum XXX quaestiones","20","","","","","","","","1"
"865","741","In Regum librum XXX quaestiones","20","","","","","","","","1"
"866","741","De tabernaculo","22","","","","","","","","1"
"867","741","De templo","23","","","","","","","","1"
"868","743","In Regum librum XXX quaestiones","20","","","","","","","","1"
"869","743","De tabernaculo","22","fols. 1-52v","","","","","","","1"
"870","743","De templo","23","fols. 53-86v","","","","","","","1"
"871","743","In librum beati patris Tobiae ","24","fols. 102-108","","","","","","","1"
"872","743","De octo quaestionibus","19","","","","","","","","1"
"873","744","In Regum librum XXX quaestiones","20","","","","","","","","1"
"874","745","In Regum librum XXX quaestiones","20","fols. 179v-189v","","","","","","","1"
"875","746","In Regum librum XXX quaestiones","20","fols. 111-121v","","","","","","","1"
"876","747","In Regum librum XXX quaestiones","20","44-51","","","","","","","1"
"877","748","In Regum librum XXX quaestiones","20","","","","","","","","1"
"878","749","In Regum librum XXX quaestiones","20","46r-","","","","","2","","1"
"879","749","De templo","23","3r-","","","","","1","","1"
"880","749","In librum beati patris Tobiae ","24","64v-","","","","","4","","1"
"881","750","In primam partem Samuhelis","21","","","","","","","","1"
"882","752","In primam partem Samuhelis","21","","","","","","","1","1"
"883","753","In primam partem Samuhelis","21","fols. 1-94v","","","","","","","1"
"884","754","In primam partem Samuhelis","21","","","","","","","","1"
"885","756","In primam partem Samuhelis","21","","","","","","","","1"
"886","757","In primam partem Samuhelis","21","","","","","","","","1"
"887","758","In Cantica Canticorum","5","","","","","","","","1"
"888","760","In Cantica Canticorum","5","","","","","","","","1"
"889","761","In Cantica Canticorum","5","","","","","","","","1"
"890","762","In Cantica Canticorum","5","","","","","","","","1"
"891","763","In Cantica Canticorum","5","fols. 1-62v","","","","","","","1"
"892","764","In Cantica Canticorum","5","","","","","","","","1"
"893","765","In Cantica Canticorum","5","","","","","","","","1"
"894","766","In Cantica Canticorum","5","","","","","","","","1"
"895","767","In Cantica Canticorum","5","fols. 96.v-102","","","","","","","1"
"896","768","In Cantica Canticorum","5","","","","","","","","1"
"897","770","In Cantica Canticorum","5","","","","","","","","1"
"898","771","In Cantica Canticorum","5","","","","","","","","1"
"899","772","In Cantica Canticorum","5","","","","","","","","1"
"900","773","In Cantica Canticorum","5","","","","","","","","1"
"901","774","In Cantica Canticorum","5","","","","","","","","1"
"902","777","In Cantica Canticorum","5","fols. 19-70","","","","","","","1"
"903","778","In Cantica Canticorum","5","fols, 1-115v","","","","","","","1"
"904","780","In Cantica Canticorum","5","","","","","","","","1"
"905","781","In Cantica Canticorum","5","fols. 128-136","","","","","","","1"
"906","783","In Cantica Canticorum","5","1-95v","Bks. 2-7","","","2","","","1"
"907","784","In Cantica Canticorum","5","","","","","","","","1"
"908","785","In Cantica Canticorum","5","","","","","","","","1"
"909","786","In Cantica Canticorum","5","","","","","","","","1"
"910","787","In Cantica Canticorum","5","fols. 1-80","","","","","","","1"
"911","788","In Cantica Canticorum","5","","","","","","","","1"
"912","789","In Cantica Canticorum","5","","","","","","","","1"
"913","790","In Cantica Canticorum","5","","","","","","","","1"
"914","791","Biblia Sacra","117","","","","","","","5","1"
"915","792","In Cantica Canticorum","5","","","","","","","","1"
"916","795","In Cantica Canticorum","5","","","","","","","","1"
"917","796","In Cantica Canticorum","5","","","","","","","","1"
"918","798","In Cantica Canticorum","5","","","","","","","","1"
"919","799","In Cantica Canticorum","5","","","","","","","","1"
"920","800","In Cantica Canticorum","5","","","","","","","","1"
"921","803","In Cantica Canticorum","5","","","","","","","","1"
"922","804","In Cantica Canticorum","5","","","","","","","","1"
"923","805","In Cantica Canticorum","5","","","","","","","","1"
"924","806","In Cantica Canticorum","5","","","","","","","","1"
"925","806","De locis sanctis","26","fols. 52-58","","","","","","","1"
"926","807","In Cantica Canticorum","5","","","","","","","","1"
"927","808","In Cantica Canticorum","5","","","","","","","","1"
"928","809","In Cantica Canticorum","5","","","","","","","","1"
"929","809","De templo","23","fols. 213-219v","","","","","","","1"
"930","810","In Cantica Canticorum","5","","","","","","","1","1"
"931","811","In Cantica Canticorum","5","","","","","","","","1"
"932","812","In Cantica Canticorum","5","","","","","","","","1"
"933","813","In Cantica Canticorum","5","fols. 81v-169","","","","","","","1"
"934","814","In Cantica Canticorum","5","","","","","","","","1"
"935","815","In Cantica Canticorum","5","fols. 58-112","","","","","","","1"
"936","816","In Cantica Canticorum","5","fols. 49-159","","","","","","","1"
"937","818","In Cantica Canticorum","5","","","","","","","","1"
"938","820","In Cantica Canticorum","5","72r-239v","","","","","","","1"
"939","821","In Cantica Canticorum","5","fols., 1-92v","","","","","","","1"
"940","824","In Cantica Canticorum","5","fols. 107-110","","","","2","","","1"
"941","826","In Cantica Canticorum","5","93v-[99?]","Bk. I","","","1","5","","1"
"942","826","De templo","23","56r-90v","","","","","3","","1"
"943","826","Historia ecclesiastica gentis Anglorum","41","1r-46v","","","","4","1","","1"
"944","826","Epistula ad Pleguinum","35","91r-93v","","","","","4","","1"
"945","827","De tabernaculo","22","","","","","","","","1"
"946","827","In librum beati patris Tobiae ","24","","","","","","","","1"
"947","828","De tabernaculo","22","","","","","","","","1"
"948","830","De tabernaculo","22","fols. 43-153","","","","","","","1"
"950","832","De tabernaculo","22","","","","","","","","1"
"951","833","De tabernaculo","22","","","","","","","","1"
"952","834","De tabernaculo","22","fols. 1v-115","","","","","","","1"
"953","835","De tabernaculo","22","fols. 1-93v","","","","","","","1"
"954","835","De templo","23","fols. 94-157v","","","","","","","1"
"955","838","De tabernaculo","22","","","","","","","","1"
"956","839","De tabernaculo","22","","","","","","","","1"
"957","840","De tabernaculo","22","","","","","","","","1"
"958","841","De tabernaculo","22","fols. 34-134","","","","","","","1"
"959","841","De templo","23","pp. 134-136","","","","","","","1"
"960","844","De tabernaculo","22","fols. 1-66v","","","","","","","1"
"961","845","De tabernaculo","22","","","","","","","","1"
"962","846","De tabernaculo","22","fols. 1-69v","","","","","","","1"
"963","847","De tabernaculo","22","fols. 1-64","","","","","","","1"
"964","848","De tabernaculo","22","","","","","","","","1"
"965","849","De tabernaculo","22","","","","","","","","1"
"966","850","De tabernaculo","22","","","","","","","","1"
"967","851","De tabernaculo","22","","","","","","","","1"
"968","852","De tabernaculo","22","","","","","","","","1"
"969","853","De tabernaculo","22","","","","","","","","1"
"970","855","De tabernaculo","22","","","","","","","","1"
"971","857","De tabernaculo","22","","","","","","","","1"
"972","860","De tabernaculo","22","fols. 3-132","","","","","","","1"
"973","861","De tabernaculo","22","","","","","","2","","1"
"974","862","De tabernaculo","22","","","","","","1","","1"
"975","863","De tabernaculo","22","","","","","","","","1"
"976","864","De tabernaculo","22","","","","","","","","1"
"977","865","De tabernaculo","22","","","","","","","","1"
"978","866","De tabernaculo","22","","","","","","","","1"
"979","867","De tabernaculo","22","","","","","","","","1"
"980","867","De templo","23","","","","","","","","1"
"981","868","De tabernaculo","22","","","","","","","","1"
"982","870","De tabernaculo","22","","","","","","","","1"
"983","870","De templo","23","","","","","","","","1"
"984","871","De tabernaculo","22","","","","","","1","","1"
"985","872","De tabernaculo","22","","","","","","","","1"
"986","873","De tabernaculo","22","","","","","","","","1"
"987","877","De tabernaculo","22","","","","","","","","1"
"988","877","De templo","23","","","","","","","","1"
"989","879","De tabernaculo","22","","","","","","","","1"
"990","880","De tabernaculo","22","","","","","","","","1"
"991","881","De tabernaculo","22","","","","","","","","1"
"992","881","De templo","23","","","","","","","","1"
"993","882","De tabernaculo","22","fols. 1-105v","","","","","","","1"
"994","884","De tabernaculo","22","fols. 137-165","","","","","","","1"
"995","885","De tabernaculo","22","23-87","","","","","3","","1"
"996","887","De tabernaculo","22","","","","","","","","1"
"997","888","De tabernaculo","22","","","","","","","","1"
"998","889","De tabernaculo","22","","","","","","","","1"
"999","891","De tabernaculo","22","","","","","","","","1"
"1000","891","De locis sanctis","26","","","","","","","","1"
"1001","891","Historia ecclesiastica gentis Anglorum","41","fol. 78","","","","","","","1"
"1002","891","Poemata","43","fol. 122v","","","","","","","1"
"1003","893","De tabernaculo","22","","","","","","","","1"
"1004","894","De tabernaculo","22","fols. 24-103v","","","","","","","1"
"1005","895","De tabernaculo","22","fols. 72-73v","","","","2","","","1"
"1006","896","De tabernaculo","22","fol. 1077","","","","2","","","1"
"1007","897","De tabernaculo","22","","","","","2","","","1"
"1008","898","De tabernaculo","22","fol. 2","","","","2","","","1"
"1009","898","Historia ecclesiastica gentis Anglorum","41","","","","","","","","1"
"1010","899","De tabernaculo","22","fol. 32","","","","2","","","1"
"1011","900","De tabernaculo","22","fol. 11","","","","2","","","1"
"1012","901","De tabernaculo","22","fol. 18","","","","2","","","1"
"1013","902","De tabernaculo","22","9v, 11-13","","","","2","","","1"
"1014","903","De tabernaculo","22","109ra-165rb","","","","","","","1"
"1015","904","De templo","23","fols. 27v-69","","","","","","","1"
"1016","905","De templo","23","fols. 1-35v","","","","","","","1"
"1017","905","De temporum ratione","31","","","","","","","","1"
"1018","911","De templo","23","fols. 107-144","","","","","","","1"
"1019","912","De templo","23","","","","","","","","1"
"1020","912","In librum beati patris Tobiae ","24","","","","","","","","1"
"1021","913","De templo","23","","","","","","","","1"
"1022","913","In librum beati patris Tobiae ","24","","","","","","","","1"
"1023","913","De octo quaestionibus","19","","","","","","","","1"
"1024","918","De templo","23","fols. 2-45","","","","","","","1"
"1025","922","De templo","23","","","","","","","","1"
"1026","924","De templo","23","fols. 2-69","","","","","","","1"
"1027","925","De templo","23","fols. 96-139","","","","","","","1"
"1028","928","De templo","23","","","","","","","","1"
"1029","929","De templo","23","","","","","","","","1"
"1030","937","De templo","23","","","","","","","","1"
"1031","938","De templo","23","70v-118v","","","","","2","","1"
"1032","941","De templo","23","2-82","","","","","","","1"
"1033","944","De templo","23","","","","","","","","1"
"1034","944","De temporum ratione","31","","","","","","","","1"
"1035","947","De templo","23","","","","","","","","1"
"1036","948","De templo","23","fols. 25v-87","","","","","","","1"
"1037","949","De templo","23","","","","","","","","1"
"1038","953","In librum beati patris Tobiae ","24","fols. 108-113","","","","","","","1"
"1039","954","In librum beati patris Tobiae ","24","fols. 78-82","","","","","","","1"
"1040","957","In librum beati patris Tobiae ","24","fols. 1837-198","","","","","","","1"
"1041","963","In librum beati patris Tobiae ","24","fols. 94-97v","","","","","","","1"
"1042","965","Commentary on Tobit","115","","","","","","","41","1"
"1043","967","In librum beati patris Tobiae ","24","fols. 67-71v","","","","","","","1"
"1044","970","In librum beati patris Tobiae ","24","fols. 597-62","","","","","","","1"
"1045","972","In librum beati patris Tobiae ","24","","","","","","","","1"
"1046","973","In librum beati patris Tobiae ","24","","","","","","","","1"
"1047","974","In librum beati patris Tobiae ","24","8ra-18va","","","","","","","1"
"1048","975","Expositio in Apocalipsin","111","","","","","","","40","1"
"1049","976","In librum beati patris Tobiae ","24","fols. 191v-202","","","","","","","1"
"1050","978","In librum beati patris Tobiae ","24","","","","","","","","1"
"1051","980","In librum beati patris Tobiae ","24","fols. 123-132","","","","","","","1"
"1052","980","Historia ecclesiastica gentis Anglorum","41","fols. 132-133","","","","","","","1"
"1053","982","In librum beati patris Tobiae ","24","","","","","","","","1"
"1054","985","Glossed book of Tobias","116","","","","","","","5","1"
"1055","987","In librum beati patris Tobiae ","24","fols. 112-126","","","","","","","1"
"1056","988","In librum beati patris Tobiae ","24","fols. 139^147","","","","","","","1"
"1057","992","In librum beati patris Tobiae ","24","","","","","","","","1"
